RBD,DV_RBD,NOMBRE_ESTABLECIMIENTO,DEPENDENCIA,AREA,COD_REGION,COD_PROV,COD_COM_EST,COMUNA,PRIMERA_PRIORIDAD,SEGUNDA_PRIORIDAD,TERCERA_PRIORIDAD,NO_VULNERABLES,SIN_INFORMACION,TOTAL_MATRICULA_2015,IVE_SINAE_2016
3615,3,ESCUELA ESCRITORA MARCELA PAZ,MUNICIPAL - DAEM,RURAL,7,72,7203,PELLUHUE,11,2,0,0,0,13,100
3616,1,ESCUELA JOSE JUVENAL MANCILLA,MUNICIPAL - DAEM,RURAL,7,72,7203,PELLUHUE,5,0,1,2,0,8,75
3619,6,ESCUELA LOS HEROES,MUNICIPAL - DAEM,URBANO,7,72,7202,CHANCO,161,36,39,52,0,288,81.9
3621,8,ESCUELA SAN AMBROSIO,MUNICIPAL - DAEM,URBANO,7,72,7202,CHANCO,170,17,23,54,0,264,79.5
3622,6,ESCUELA PAHUIL,MUNICIPAL - DAEM,RURAL,7,72,7202,CHANCO,94,28,14,17,0,153,88.9
3623,4,ESCUELA CARRERAS CORTAS,MUNICIPAL - DAEM,RURAL,7,72,7202,CHANCO,32,4,3,4,0,43,90.7
3624,2,ESCUELA LOS PEUMOS,MUNICIPAL - DAEM,RURAL,7,72,7202,CHANCO,19,2,3,1,0,25,96
3625,0,ESCUELA GABRIELA MISTRAL,MUNICIPAL - DAEM,RURAL,7,72,7202,CHANCO,26,3,0,0,0,29,100
3626,9,ESCUELA RELOCA,MUNICIPAL - DAEM,RURAL,7,72,7202,CHANCO,10,3,1,0,0,14,100
3629,3,ESCUELA EL SAUCE,MUNICIPAL - DAEM,RURAL,7,72,7202,CHANCO,5,0,1,0,0,6,100
3630,7,ESCUELA RICARDO SALGADO,MUNICIPAL - DAEM,RURAL,7,72,7202,CHANCO,21,2,2,2,0,27,92.6
3631,5,ESCUELA EMA VASQUEZ GUTIERREZ,MUNICIPAL - DAEM,RURAL,7,72,7202,CHANCO,16,7,4,0,0,27,100
3632,3,ESCUELA ANTONIETA LEON VERDUGO,MUNICIPAL - DAEM,RURAL,7,72,7202,CHANCO,10,2,1,1,0,14,92.9
3633,1,ESCUELA QUINIPATO,MUNICIPAL - DAEM,RURAL,7,72,7202,CHANCO,1,2,2,0,0,5,100
3635,8,ESCUELA SANTA ROSA,MUNICIPAL - DAEM,RURAL,7,72,7202,CHANCO,3,2,0,0,0,5,100
3636,6,ESCUELA LOANCO,MUNICIPAL - DAEM,RURAL,7,72,7202,CHANCO,2,0,0,0,0,2,100
3637,4,ESCUELA EL PORVENIR,MUNICIPAL - DAEM,RURAL,7,72,7202,CHANCO,2,4,0,0,0,6,100
3638,2,LICEO BICENTENARIO MARTA BRUNET CÁRAVES,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,33,3,5,8,0,49,83.7
3639,0,LICEO NARCISO TONDREAU,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,20,5,5,3,0,33,90.9
3653,6,ESCUELA BASICA DIEGO BARROS ARANA,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,127,16,17,18,1,179,89.4
3654,4,ESCUELA BASICA LOS HEROES,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,239,45,97,116,2,499,76.4
3656,0,LICEO POLIVALENTE JUAN PACHECO ALTAMIRANO,MUNICIPAL - DAEM,URBANO,8,84,8406,CHILLÁN VIEJO,172,25,20,34,0,251,86.5
3657,9,ESC. BASICA GRAL. L. BERNARDO OHIGGINS,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,275,57,48,40,0,420,90.5
3658,7,ESCUELA REPUBLICA DE ISRAEL,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,57,15,11,3,0,86,96.5
3659,5,ESCUELA ARTURO MERINO BENITEZ,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,107,17,28,37,2,191,79.6
3660,9,ESCUELA GABRIELA MISTRAL,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,89,6,13,12,0,120,90
3662,5,ESCUELA REPUBLICA DE ITALIA,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,256,39,61,72,1,429,83
3663,3,ESCUELA REPUBLICA DE MEXICO,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,299,51,146,193,4,693,71.6
3664,1,ESCUELA BASICA EL TEJAR,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,90,8,15,5,0,118,95.8
3666,8,ESCUELA MARIA AMALIA SAAVEDRA MARTINEZ,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,54,2,3,11,0,70,84.3
3667,6,ESCUELA BASICA LA CASTILLA,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,105,4,6,15,0,130,88.5
3668,4,ESCUELA PALESTINA,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,81,11,22,22,1,137,83.2
3669,2,ESCUELA BÁSICA ROSITA O´HIGGINS RIQUELME,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,156,19,22,25,0,222,88.7
3670,6,ESCUELA BASICA REYES DE ESPANA,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,273,57,84,134,0,548,75.5
3671,4,ESCUELA BASICA JUAN MADRID AZOLA,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,155,16,34,40,2,247,83
3672,2,ESC. BASICA ARTURO MUTIZABAL SOTOMAYOR,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,93,7,11,10,0,121,91.7
3673,0,ESCUELA BASICA QUILAMAPU,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,87,7,11,27,3,135,77.8
3674,9,ESCUELA REPUBLICA DE PORTUGAL,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,45,10,10,5,0,70,92.9
3675,7,ESCUELA BASICA JOSE MARIA CARO RODRIGUEZ,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,102,19,18,23,0,162,85.8
3677,3,ESCUELA BASICA LAS CANOAS,MUNICIPAL - DAEM,URBANO,8,84,8401,CHILLÁN,89,15,24,42,2,172,74.4
3678,1,ESCUELA 27 DE ABRIL,MUNICIPAL - DAEM,RURAL,8,84,8401,CHILLÁN,43,7,6,13,0,69,81.2
3681,1,ESCUELA BASICA CAPILLA COX,MUNICIPAL - DAEM,RURAL,8,84,8401,CHILLÁN,50,18,11,19,0,98,80.6
3683,8,ESCUELA BASICA RUCAPEQUEN,MUNICIPAL - DAEM,RURAL,8,84,8406,CHILLÁN VIEJO,60,18,18,19,0,115,83.5
3685,4,ESCUELA BASICA QUINCHAMALI,MUNICIPAL - DAEM,RURAL,8,84,8401,CHILLÁN,102,23,20,45,0,190,76.3
3686,2,ESCUELA BASICA NEBUCO,MUNICIPAL - DAEM,RURAL,8,84,8406,CHILLÁN VIEJO,16,4,4,5,0,29,82.8
3687,0,ESCUELA BASICA EL PEUMO,MUNICIPAL - DAEM,RURAL,8,84,8419,SAN NICOLÁS,16,5,1,0,0,22,100
3688,9,ESCUELA BASICA CURICA,MUNICIPAL - DAEM,RURAL,8,84,8419,SAN NICOLÁS,10,0,0,0,0,10,100
3691,9,ESCUELA PAUL HARRIS,MUNICIPAL - DAEM,RURAL,8,84,8401,CHILLÁN,19,7,1,6,0,33,81.8
3694,3,ESCUELA BASICA LLOLLINCO,MUNICIPAL - DAEM,RURAL,8,84,8406,CHILLÁN VIEJO,3,0,0,0,0,3,100
3697,8,ESCUELA BASICA CONFLUENCIA,MUNICIPAL - DAEM,RURAL,8,84,8401,CHILLÁN,15,5,4,5,0,29,82.8
3698,6,ESCUELA BASICA QUILMO,MUNICIPAL - DAEM,RURAL,8,84,8406,CHILLÁN VIEJO,31,6,1,3,0,41,92.7
3703,6,ESCUELA ANTONIO MACHADO,MUNICIPAL - DAEM,RURAL,8,84,8401,CHILLÁN,60,19,15,18,0,112,83.9
3704,4,ESCUELA BASICA COLLIGUAY,MUNICIPAL - DAEM,RURAL,8,84,8401,CHILLÁN,28,6,2,9,0,45,80
3707,9,ESCUELA LOS JARDINES DE LAUTARO,MUNICIPAL - DAEM,RURAL,8,84,8401,CHILLÁN,49,8,10,9,0,76,88.2
3709,5,ESCUELA BASICA LOS COLIGUES,MUNICIPAL - DAEM,RURAL,8,84,8406,CHILLÁN VIEJO,35,5,4,8,0,52,84.6
3710,9,ESCUELA BASICA PUENTE EL ALA,MUNICIPAL - DAEM,RURAL,8,84,8419,SAN NICOLÁS,11,2,4,0,0,17,100
3711,7,COLEGIO DE LA PURISIMA CONCEPCION,PARTICULAR SUBVENCIONADO,URBANO,8,84,8401,CHILLÁN,175,22,99,201,3,500,59.2
3713,3,COLEGIO SEMINARIO PADRE ALBERTO HURTADO,PARTICULAR SUBVENCIONADO,URBANO,8,84,8401,CHILLÁN,99,13,148,717,159,1136,22.9
3714,1,ESCUELA PARTICULAR ADVENTISTA,PARTICULAR SUBVENCIONADO,URBANO,8,84,8401,CHILLÁN,316,31,120,177,3,647,72.2
3716,8,ESCUELA BASICA PARTICULAR EL LIBERTADOR,PARTICULAR SUBVENCIONADO,URBANO,8,84,8401,CHILLÁN,83,8,11,10,0,112,91.1
3717,6,ESCUELA PARTICULAR HISPANO AMERICANO,PARTICULAR SUBVENCIONADO,URBANO,8,84,8401,CHILLÁN,265,32,116,166,0,579,71.3
3718,4,INSTITUTO SANTA MARIA,PARTICULAR SUBVENCIONADO,URBANO,8,84,8401,CHILLÁN,119,16,154,472,33,794,36.4
3719,2,COLEGIO COYAM,PARTICULAR SUBVENCIONADO,URBANO,8,84,8401,CHILLÁN,199,48,67,98,1,413,76
3723,0,COLEGIO DARIO SALAS,PARTICULAR SUBVENCIONADO,URBANO,8,84,8401,CHILLÁN,513,71,180,156,2,922,82.9
3724,9,COLEGIO SAN VICENTE DE PAUL,PARTICULAR SUBVENCIONADO,URBANO,8,84,8401,CHILLÁN,179,16,147,306,6,654,52.3
3726,5,ESCUELA PAULA JARA QUEMADA,PARTICULAR SUBVENCIONADO,URBANO,8,84,8406,CHILLÁN VIEJO,183,24,17,28,0,252,88.9
3728,1,COLEGIO SAN BUENAVENTURA,PARTICULAR SUBVENCIONADO,URBANO,8,84,8401,CHILLÁN,160,21,106,252,8,547,52.5
3730,3,COLEGIO SAGRADO CORAZÓN DE JESÚS,PARTICULAR SUBVENCIONADO,URBANO,8,84,8401,CHILLÁN,148,23,64,100,2,337,69.7
3731,1,COLEGIO SAN VALENTIN,PARTICULAR SUBVENCIONADO,URBANO,8,84,8406,CHILLÁN VIEJO,141,20,41,65,2,269,75.1
3733,8,COLEGIO GABRIELA MISTRAL,PARTICULAR SUBVENCIONADO,URBANO,8,84,8401,CHILLÁN,156,15,28,25,0,224,88.8
3734,6,COLEGIO COMEWEALTH SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,8,84,8401,CHILLÁN,88,20,35,50,1,194,73.7
3735,4,COLEGIO CHILLAN,PARTICULAR SUBVENCIONADO,URBANO,8,84,8401,CHILLÁN,120,22,54,96,7,299,65.6
3740,0,ESCUELA GENERAL DOMINGO URRUTIA,MUNICIPAL - DAEM,URBANO,8,84,8416,SAN CARLOS,188,23,16,6,0,233,97.4
3743,5,LICEO DIEGO PORTALES PALAZUELOS,MUNICIPAL - DAEM,URBANO,8,84,8416,SAN CARLOS,300,24,43,46,0,413,88.9
3744,3,ESCUELA GENERAL JOSÉ MIGUEL CARRERA VERDUGO,MUNICIPAL - DAEM,URBANO,8,84,8416,SAN CARLOS,214,13,19,8,0,254,96.9
3745,1,ESCUELA GENERAL SOFANOR PARRA HERMOSILLA,MUNICIPAL - DAEM,URBANO,8,84,8416,SAN CARLOS,230,22,22,14,0,288,95.1
3749,4,ESCUELA JOAQUIN DEL PINO ROZAS Y NEGRETE,MUNICIPAL - DAEM,URBANO,8,84,8416,SAN CARLOS,123,9,6,5,0,143,96.5
3754,0,ESCUELA BULI,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,30,0,1,2,0,33,93.9
3755,9,ESCUELA NINQUIHUE,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,83,33,19,11,0,146,92.5
3757,5,ESCUELA AGUA BUENA,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,15,3,2,1,0,21,95.2
3758,3,ESCUELA EL CARBON,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,59,14,3,2,0,78,97.4
3759,1,ESCUELA CACHAPOAL,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,95,16,10,3,0,124,97.6
3760,5,ESCUELA RIBERA DE NUBLE,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,91,25,13,6,0,135,95.6
3762,1,ESCUELA MONTE BLANCO,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,120,21,12,3,0,156,98.1
3766,4,ESCUELA QUINQUEHUA,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,16,1,2,0,0,19,100
3768,0,ESCUELA LAS ARBOLEDAS,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,155,16,11,9,0,191,95.3
3776,1,ESCUELA QUILELTO,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,26,1,4,0,0,31,100
3781,8,ESCUELA MILLAUQUEN,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,44,5,1,1,0,51,98
3782,6,ESCUELA MANUEL ANTONIO CASTILLO VELASCO,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,88,17,15,16,0,136,88.2
3783,4,ESCUELAS LAS JUNTAS,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,21,0,2,0,0,23,100
3784,2,ESCUELA JUNQUILLO,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,36,5,3,0,0,44,100
3785,0,ESCUELA TRES ESQUINAS,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,22,2,5,0,0,29,100
3786,9,ESCUELA EL SAUCE,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,103,13,12,11,0,139,92.1
3791,5,ESCUELA EL TORREON,MUNICIPAL - DAEM,RURAL,8,84,8416,SAN CARLOS,6,1,2,2,0,11,81.8
3795,8,INSTITUTO SANTA MARIA DE SAN CARLOS,PARTICULAR SUBVENCIONADO,URBANO,8,84,8416,SAN CARLOS,227,24,142,148,9,550,71.5
3796,6,LICEO POLIVALENTE NUESTRA SEÑORA DE LA MERCED,PARTICULAR SUBVENCIONADO,URBANO,8,84,8416,SAN CARLOS,337,44,129,80,0,590,86.4
3797,4,COLEGIO SAGRADO CORAZON DE JESUS,PARTICULAR SUBVENCIONADO,URBANO,8,84,8416,SAN CARLOS,418,51,114,65,0,648,90
3798,2,ESCUELA SAN JORGE DE NIQUEN,MUNICIPAL - DAEM,RURAL,8,84,8409,ÑIQUÉN,90,16,14,13,0,133,90.2
3799,0,ESCUELA CHACAY,MUNICIPAL - DAEM,RURAL,8,84,8409,ÑIQUÉN,109,16,18,6,0,149,96
3800,8,LICEO TIUQUILEMU,MUNICIPAL - DAEM,RURAL,8,84,8409,ÑIQUÉN,44,9,5,2,0,60,96.7
3801,6,ESCUELA NIQUEN,MUNICIPAL - DAEM,RURAL,8,84,8409,ÑIQUÉN,75,14,9,4,0,102,96.1
3802,4,LICEO SAN GREGORIO,MUNICIPAL - DAEM,URBANO,8,84,8409,ÑIQUÉN,222,36,43,20,0,321,93.8
3803,2,ESCUELA HUENUTIL DE LA CABRERIA,MUNICIPAL - DAEM,RURAL,8,84,8409,ÑIQUÉN,7,2,0,0,0,9,100
3804,0,ESCUELA ZEMITA,MUNICIPAL - DAEM,RURAL,8,84,8409,ÑIQUÉN,52,6,5,3,0,66,95.5
3807,5,ESCUELA BELEN,MUNICIPAL - DAEM,RURAL,8,84,8409,ÑIQUÉN,8,1,0,0,0,9,100
3808,3,ESCUELA LA GLORIA,MUNICIPAL - DAEM,RURAL,8,84,8409,ÑIQUÉN,10,0,0,2,0,12,83.3
3814,8,ESCUELA LAS ROSAS,MUNICIPAL - DAEM,RURAL,8,84,8409,ÑIQUÉN,22,3,4,1,0,30,96.7
3815,6,ESCUELA PUERTAS DE VIRGUIN,MUNICIPAL - DAEM,RURAL,8,84,8409,ÑIQUÉN,71,22,7,7,0,107,93.5
3818,0,ESCUELA COLVINDO,MUNICIPAL - DAEM,RURAL,8,84,8409,ÑIQUÉN,19,2,3,5,0,29,82.8
3820,2,ESCUELA BULI-CASERIO,MUNICIPAL - DAEM,RURAL,8,84,8409,ÑIQUÉN,44,12,4,7,0,67,89.6
3823,7,LICEO JORGE ALESSANDRI RODRIGUEZ,MUNICIPAL - DAEM,URBANO,8,84,8417,SAN FABIÁN,241,15,39,19,1,315,93.7
3828,8,ESCUELA BASICA LOS COIGUES,MUNICIPAL - DAEM,RURAL,8,84,8417,SAN FABIÁN,7,1,2,1,0,11,90.9
3829,6,ESCUELA BASICA EL CARACOL,MUNICIPAL - DAEM,RURAL,8,84,8417,SAN FABIÁN,8,0,0,2,0,10,80
3831,8,ESCUELA BASICA PASO ANCHO,MUNICIPAL - DAEM,RURAL,8,84,8417,SAN FABIÁN,91,10,5,5,0,111,95.5
3832,6,ESCUELA BASICA FABIAN DE LA FUENTE,MUNICIPAL - DAEM,RURAL,8,84,8417,SAN FABIÁN,16,3,1,0,0,20,100
3833,4,ESCUELA BASICA TRABUNCURA,MUNICIPAL - DAEM,RURAL,8,84,8417,SAN FABIÁN,35,5,3,1,0,44,97.7
3835,0,ESCUELA BRITANICA GUILLERMINA DRAKE WOOD,MUNICIPAL - DAEM,URBANO,8,84,8405,COIHUECO,326,29,41,23,0,419,94.5
3836,9,ESCUELA DOMITILA URREJOLA MENCHACA,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,58,19,10,8,0,95,91.6
3837,7,ESCUELA ENRIQUE GRAF REYES,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,37,4,2,1,0,44,97.7
3838,5,ESCUELA BASICA TANILVORO,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,46,5,1,1,0,53,98.1
3839,3,ESCUELA TALQUIPEN,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,109,34,30,23,0,196,88.3
3840,7,ESCUELA BASICA NIBLINTO,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,61,5,6,6,0,78,92.3
3841,5,ESCUELA GUARDIA MARINA ERNESTO RIQUELME,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,80,18,13,11,0,122,91
3842,3,ESCUELA HEROES DE IQUIQUE,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,71,29,17,18,0,135,86.7
3843,1,ESCUELA PORVENIR DE CATO,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,136,39,47,41,0,263,84.4
3846,6,ESCUELA BÁSICA EMBALSE COIHUECO,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,17,2,1,2,0,22,90.9
3849,0,ESCUELA CAMILO HENRIQUEZ,MUNICIPAL - DAEM,RURAL,8,84,8401,CHILLÁN,63,11,10,14,2,100,84
3850,4,ESCUELA JUAN JOSE SAN MARTIN,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,2,3,1,0,0,6,100
3851,2,ESCUELA HERNÁN MERINO CORREA,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,4,0,0,0,0,4,100
3852,0,ESCUELA ANIBAL PINTO,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,14,1,1,1,0,17,94.1
3853,9,ESCUELA JULIO MONTT SALAMANCA,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,10,3,2,0,0,15,100
3854,7,ESCUELA CANCHA RAYADA,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,5,0,0,0,0,5,100
3855,5,ESCUELA GENERAL PEDRO LAGOS MARCHANT,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,102,8,7,11,0,128,91.4
3856,3,ESCUELA MANUEL MATUS HERMOSILLA,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,82,18,11,3,0,114,97.4
3857,1,ESCUELA BENJAMIN VICUNA MACKENNA,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,16,0,3,1,0,20,95
3859,8,ESCUELA SAN ANTONIO DE FRUTILLARES,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,10,2,0,0,0,12,100
3863,6,ESCUELA JOSE JOAQUIN PRIETO,MUNICIPAL - DAEM,RURAL,8,84,8405,COIHUECO,4,1,0,0,0,5,100
3866,0,ESCUELA PARTICULAR LAS MARIPOSAS,PARTICULAR SUBVENCIONADO,RURAL,8,84,8401,CHILLÁN,100,16,60,112,9,297,59.3
3867,9,ESCUELA PARTIC.LOS ALTOS DE MIRAFLORES,PARTICULAR SUBVENCIONADO,RURAL,8,84,8405,COIHUECO,56,7,7,0,0,70,100
3869,5,ESCUELA AGROECOLÓGICAS LAS ISLAS,PARTICULAR SUBVENCIONADO,RURAL,8,84,8405,COIHUECO,15,0,2,0,0,17,100
3870,9,ESCUELA PARTICULAR AMANECER,PARTICULAR SUBVENCIONADO,RURAL,8,84,8405,COIHUECO,1,0,0,0,0,1,100
3872,5,ESCUELA JOSE TOHA SOLDEVILLA,MUNICIPAL - DAEM,RURAL,8,84,8411,PINTO,131,16,10,18,0,175,89.7
3874,1,ESCUELA JAVIER JARPA SOTOMAYOR,MUNICIPAL - DAEM,RURAL,8,84,8411,PINTO,20,16,9,10,0,55,81.8
3876,8,ESCUELA HECTOR MANUEL ARIAS CORTES,MUNICIPAL - DAEM,RURAL,8,84,8411,PINTO,25,3,3,1,0,32,96.9
3877,6,ESCUELA SANTA EDUVIGES,MUNICIPAL - DAEM,RURAL,8,84,8411,PINTO,19,0,0,0,0,19,100
3880,6,ESCUELA LA MONTANA,MUNICIPAL - DAEM,RURAL,8,84,8411,PINTO,1,1,0,0,0,2,100
3882,2,ESCUELA NIDO DE GOLONDRINAS,MUNICIPAL - DAEM,RURAL,8,84,8411,PINTO,14,4,1,0,0,19,100
3883,0,ESCUELA BASICA JUAN JORGE,MUNICIPAL - DAEM,RURAL,8,84,8411,PINTO,23,3,2,4,0,32,87.5
3884,9,ESCUELA SAN ALFONSO,MUNICIPAL - DAEM,RURAL,8,84,8411,PINTO,17,1,1,3,0,22,86.4
3885,7,COLEGIO FRANCISCO DE ASIS,PARTICULAR SUBVENCIONADO,URBANO,8,84,8411,PINTO,189,31,78,69,1,368,81
3886,5,LICEO MANUEL JESUS ORTIZ,MUNICIPAL - DAEM,URBANO,8,84,8418,SAN IGNACIO,151,19,28,9,0,207,95.7
3887,3,LICEO PUEBLO SECO,MUNICIPAL - DAEM,RURAL,8,84,8418,SAN IGNACIO,59,9,14,5,0,87,94.3
3888,1,COLEGIO POLITECNICO VICTOR JARA,MUNICIPAL - DAEM,RURAL,8,84,8418,SAN IGNACIO,132,16,28,13,0,189,93.1
3890,3,ESCUELA MARÍA LUISA ESPINOZA RUIZ,MUNICIPAL - DAEM,RURAL,8,84,8418,SAN IGNACIO,79,13,15,6,0,113,94.7
3891,1,ESCUELA LAS QUILAS,MUNICIPAL - DAEM,RURAL,8,84,8418,SAN IGNACIO,38,6,1,1,0,46,97.8
3894,6,ESCUELA SANTA MARIA,MUNICIPAL - DAEM,RURAL,8,84,8418,SAN IGNACIO,10,2,5,0,0,17,100
3897,0,ESCUELA CALLE ALEGRE,MUNICIPAL - DAEM,RURAL,8,84,8418,SAN IGNACIO,32,5,3,1,0,41,97.6
3898,9,ESCUELA SANTA JUANA,MUNICIPAL - DAEM,RURAL,8,84,8418,SAN IGNACIO,13,3,5,0,0,21,100
3899,7,ESCUELA COLTON VARIANTE,MUNICIPAL - DAEM,RURAL,8,84,8418,SAN IGNACIO,55,5,5,3,0,68,95.6
3900,4,ESCUELA JOSÉ HUMBERTO BARRERA BARRERA,MUNICIPAL - DAEM,RURAL,8,84,8418,SAN IGNACIO,7,5,0,0,0,12,100
3903,9,ESCUELA MAYULERMO,MUNICIPAL - DAEM,RURAL,8,84,8418,SAN IGNACIO,31,11,3,1,0,46,97.8
3904,7,ESCUELA LOURDES,MUNICIPAL - DAEM,RURAL,8,84,8418,SAN IGNACIO,9,2,2,1,0,14,92.9
3906,3,ESCUELA SELVA NEGRA,MUNICIPAL - DAEM,RURAL,8,84,8418,SAN IGNACIO,22,5,2,2,0,31,93.5
3907,1,LICEO POLITÉCNICO MARÍA WARD,PARTICULAR SUBVENCIONADO,URBANO,8,84,8418,SAN IGNACIO,235,31,77,42,0,385,89.1
3910,1,ESCUELA VIRGEN DEL CARMEN,MUNICIPAL - DAEM,URBANO,8,84,8407,EL CARMEN,511,32,68,75,0,686,89.1
3912,8,ESCUELA DEL CARMEN SAN MARTÍN OTÁROLA,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,53,7,0,2,0,62,96.8
3913,6,ESCUELA NAVIDAD-TREHUALEMU,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,98,14,4,0,0,116,100
3914,4,ESCUELA BERNARDINO MUNOZ GONZALEZ,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,22,1,0,1,0,24,95.8
3916,0,ESCUELA CAPILLA NORTE,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,48,4,3,2,0,57,96.5
3917,9,ESCUELA VALLE DE ATACALCO,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,2,2,1,0,0,5,100
3918,7,ESCUELA LUIS TEODORO ORTEGA OYARCE,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,22,3,5,0,0,30,100
3920,9,ESCUELA SAN RICAEL,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,18,2,0,1,0,21,95.2
3921,7,ESCUELA LAS HORMIGAS,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,11,0,1,0,0,12,100
3922,5,ESCUELA MATA REDONDA,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,32,4,3,0,0,39,100
3924,1,ESCUELA VERGARA,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,8,0,1,0,0,9,100
3926,8,ESCUELA SAN JOSE SUR,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,19,1,0,1,0,21,95.2
3927,6,ESCUELA CHAMIZAL,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,5,2,2,1,0,10,90
3930,6,ESCUELA HUEMUL,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,11,4,0,0,0,15,100
3931,4,ESCUELA CARDEMIO FRANCO GUTIERREZ,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,4,1,1,1,0,7,85.7
3932,2,ESCUELA MAIPO,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,6,1,0,1,0,8,87.5
3934,9,ESCUELA SAN ISIDRO,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,15,1,0,0,0,16,100
3935,7,ESCUELA DE SAN VICENTE ALTO,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,49,3,1,2,0,55,96.4
3937,3,ESCUELA BALSA ZAPALLAR,MUNICIPAL - DAEM,RURAL,8,84,8407,EL CARMEN,15,3,1,1,0,20,95
3941,1,LICEO CAMPANARIO,MUNICIPAL - DAEM,URBANO,8,84,8421,YUNGAY,148,24,27,55,0,254,78.3
